threshold,faucet,reduction,comp,1,2,3,4,5,6,7,8,9,10
45000,14,65,8,0,62,63,63,64,64,63,65,69,63
45000,15,65,8,0,62,63,63,64,65,64,65,70,64
45000,16,66,8,0,62,64,64,65,65,64,66,70,64
45000,17,66,8,0,63,64,64,65,66,64,66,71,65
45000,18,67,8,0,63,64,64,65,66,65,67,72,65
45000,19,67,8,0,63,64,65,66,66,65,67,72,66
45100,9,63,9,0,60,61,61,62,62,62,62,66,60
45100,10,63,8,0,61,62,62,62,63,62,63,67,61
45100,11,64,8,0,61,62,62,63,63,62,63,67,61
45100,12,64,8,0,61,62,62,63,64,63,64,68,62
45100,13,64,8,0,62,63,63,63,64,63,64,69,62
45100,14,65,8,0,62,63,63,64,64,63,65,69,63
45100,15,65,8,0,62,63,63,64,65,64,65,70,64
45100,16,66,8,0,62,64,64,65,65,64,66,70,64
45100,17,66,8,0,63,64,64,65,66,64,66,71,65
45100,18,67,8,0,63,64,64,65,66,65,67,72,65
45100,19,67,8,0,63,64,65,66,66,65,67,72,66
45200,9,63,9,0,60,61,61,62,62,62,62,66,60
45200,10,63,8,0,61,62,62,62,63,62,63,67,61
45200,11,64,8,0,61,62,62,63,63,62,63,67,61
45200,12,64,8,0,61,62,62,63,64,63,64,68,62
45200,13,64,8,0,62,63,63,63,64,63,64,69,62
45200,14,65,8,0,62,63,63,64,64,63,65,69,63
45200,15,65,8,0,62,63,63,64,65,64,65,70,64
45200,16,66,8,0,62,64,64,65,65,64,66,70,64
45200,17,66,8,0,63,64,64,65,66,64,66,71,65
45200,18,67,8,0,63,64,64,65,66,65,67,72,65
45200,19,67,8,0,63,64,65,66,66,65,67,72,66
45300,9,63,9,0,60,61,61,62,62,62,62,66,60
45300,10,63,8,0,61,62,62,62,63,62,63,67,61
45300,11,64,8,0,61,62,62,63,63,62,63,67,61
45300,12,64,8,0,61,62,62,63,64,63,64,68,62
45300,13,64,8,0,62,63,63,63,64,63,64,68,62
45300,14,65,8,0,62,63,63,64,64,63,65,69,63
45300,15,65,8,0,62,63,63,64,65,63,65,70,64
45300,16,66,8,0,62,64,64,65,65,64,66,70,64
45300,17,66,8,0,63,64,64,65,66,64,66,71,65
45300,18,67,8,0,63,64,64,65,66,65,67,72,65
45300,19,67,8,0,63,64,65,66,66,65,67,72,66
45400,9,63,9,0,60,61,61,62,62,62,62,66,60
45400,10,63,8,0,61,62,62,62,63,62,63,67,61
45400,11,64,8,0,61,62,62,63,63,62,63,67,61
45400,12,64,8,0,61,62,62,63,64,63,64,68,62
45400,13,64,8,0,62,63,63,63,64,63,64,68,62
45400,14,65,8,0,62,63,63,64,64,63,65,69,63
45400,15,65,8,0,62,63,63,64,65,63,65,70,64
45400,16,66,8,0,62,64,64,65,65,64,66,70,64
45400,17,66,8,0,63,64,64,65,66,64,66,71,65
45400,18,67,8,0,63,64,64,65,66,64,67,72,65
45400,19,67,8,0,63,64,65,66,66,65,67,72,66
45500,9,63,9,0,60,61,61,62,62,62,62,66,60
45500,10,63,8,0,61,62,62,62,63,62,63,67,61
45500,11,64,8,0,61,62,62,63,63,62,63,67,61
45500,12,64,8,0,61,62,62,63,64,63,64,68,62
45500,13,64,8,0,62,63,63,63,64,63,64,68,62
45500,14,65,8,0,62,63,63,64,64,63,65,69,63
45500,15,65,8,0,62,63,63,64,65,63,65,70,64
45500,16,66,8,0,62,63,64,65,65,64,66,70,64
45500,17,66,8,0,62,64,64,65,66,64,66,71,65
45500,18,67,8,0,63,64,64,65,66,64,67,72,65
45500,19,67,8,0,63,64,65,66,66,65,67,72,66
45600,9,63,8,0,60,61,61,62,62,61,62,66,60
45600,10,63,8,0,61,62,62,62,63,62,63,66,61
45600,11,64,8,0,61,62,62,63,63,62,63,67,61
45600,12,64,9,0,61,62,62,63,63,63,64,68,62
45600,13,64,8,0,62,63,63,63,64,63,64,68,62
45600,14,65,8,0,62,63,63,64,64,63,65,69,63
45600,15,65,8,0,62,63,63,64,65,63,65,70,64
45600,16,66,8,0,62,63,64,65,65,64,66,70,64
45600,17,66,8,0,62,64,64,65,65,64,66,71,65
45600,18,67,8,0,63,64,64,65,66,64,67,72,65
45600,19,67,8,0,63,64,65,66,66,65,67,72,66
45700,9,63,8,0,60,61,61,62,62,61,62,66,60
45700,10,63,8,0,61,62,62,62,63,62,63,66,60
45700,11,64,8,0,61,62,62,63,63,62,63,67,61
45700,12,64,8,0,61,62,62,63,63,62,64,68,62
45700,13,64,8,0,62,63,63,63,64,63,64,68,62
45700,14,65,8,0,62,63,63,64,64,63,65,69,63
45700,15,65,8,0,62,63,63,64,65,63,65,70,63
45700,16,66,8,0,62,63,64,65,65,64,66,70,64
45700,17,66,8,0,62,64,64,65,65,64,66,71,65
45700,18,67,8,0,63,64,64,65,66,64,67,72,65
45700,19,67,8,0,63,64,65,66,66,65,67,72,66
45800,9,63,8,0,60,61,61,62,62,61,62,66,60
45800,10,63,8,0,61,62,62,62,63,62,63,66,60
45800,11,63,8,0,61,62,62,63,63,62,63,67,61
45800,12,64,8,0,61,62,62,63,63,62,64,68,62
45800,13,64,8,0,62,63,63,63,64,63,64,68,62
45800,14,65,8,0,62,63,63,64,64,63,65,69,63
45800,15,65,8,0,62,63,63,64,65,63,65,70,63
45800,16,66,8,0,62,63,64,65,65,64,66,70,64
45800,17,66,8,0,62,64,64,65,65,64,66,71,65
45800,18,67,8,0,63,64,64,65,66,64,67,72,65
45800,19,67,8,0,63,64,65,66,66,65,67,72,66
45900,10,63,8,0,61,62,62,62,63,62,63,66,60
45900,11,63,8,0,61,62,62,63,63,62,63,67,61
45900,12,64,8,0,61,62,62,63,63,62,64,68,62
45900,13,64,8,0,62,63,63,63,64,63,64,68,62
45900,14,65,8,0,62,63,63,64,64,63,65,69,63
45900,15,65,8,0,62,63,63,64,65,63,65,70,63
45900,16,66,8,0,62,63,64,65,65,64,66,70,64
45900,17,66,8,0,62,64,64,65,65,64,66,71,65
45900,18,67,8,0,63,64,64,65,66,64,67,72,65
45900,19,67,8,0,63,64,65,66,66,65,67,72,66
46000,10,63,8,0,61,62,62,62,63,62,63,66,60
46000,11,63,8,0,61,62,62,63,63,62,63,67,61
46000,12,64,8,0,61,62,62,63,63,62,64,68,62
46000,13,64,8,0,62,63,63,63,64,63,64,68,62
46000,14,65,8,0,62,63,63,64,64,63,65,69,63
46000,15,65,8,0,62,63,63,64,65,63,65,70,63
46000,16,66,8,0,62,63,64,65,65,64,66,70,64
46000,17,66,8,0,62,64,64,65,65,64,66,71,65
46000,18,67,8,0,63,64,64,65,66,64,67,72,65
46000,19,67,8,0,63,64,65,66,66,65,67,72,66
46100,10,63,8,0,61,62,62,62,63,62,63,66,60
46100,11,63,8,0,61,62,62,63,63,62,63,67,61
46100,12,64,8,0,61,62,62,63,63,62,64,68,62
46100,13,64,8,0,62,63,63,63,64,63,64,68,62
46100,14,65,8,0,62,63,63,64,64,63,65,69,63
46100,15,65,8,0,62,63,63,64,65,63,65,70,63
46100,16,66,8,0,62,63,64,65,65,64,66,70,64
46100,17,66,8,0,62,64,64,65,65,64,66,71,65
46100,18,67,8,0,63,64,64,65,66,64,67,72,65
46100,19,67,8,0,63,64,65,66,66,65,67,72,66
46200,10,63,8,0,61,62,62,62,63,62,63,66,60
46200,11,63,8,0,61,62,62,63,63,62,63,67,61
46200,12,64,8,0,61,62,62,63,63,62,64,68,62
46200,13,64,8,0,62,63,63,63,64,63,64,68,62
46200,14,65,8,0,62,63,63,64,64,63,65,69,63
46200,15,65,8,0,62,63,63,64,65,63,65,70,63
46200,16,66,8,0,62,63,64,64,65,64,66,70,64
46200,17,66,8,0,62,64,64,65,65,64,66,71,65
46200,18,67,8,0,63,64,64,65,66,64,67,71,65
46200,19,67,8,0,63,64,64,66,66,65,67,72,66
46300,10,63,8,0,61,62,62,62,63,62,63,66,60
46300,11,63,8,0,61,62,62,63,63,62,63,67,61
46300,12,64,8,0,61,62,62,63,63,62,64,68,62
46300,13,64,8,0,62,63,63,63,64,63,64,68,62
46300,14,65,8,0,62,63,63,64,64,63,65,69,63
46300,15,65,8,0,62,63,63,64,65,63,65,70,63
46300,16,66,8,0,62,63,64,64,65,64,66,70,64
46300,17,66,8,0,62,64,64,65,65,64,66,71,65
46300,18,67,8,0,63,64,64,65,66,64,67,71,65
46300,19,67,8,0,63,64,64,66,66,65,67,72,66
46400,10,63,8,0,61,62,62,62,63,62,63,66,60
46400,11,63,8,0,61,62,62,63,63,62,63,67,61
46400,12,64,8,0,61,62,62,63,63,62,64,68,62
46400,13,64,8,0,61,63,63,63,64,63,64,68,62
46400,14,65,8,0,62,63,63,64,64,63,65,69,63
46400,15,65,8,0,62,63,63,64,65,63,65,70,63
46400,16,66,8,0,62,63,64,64,65,64,66,70,64
46400,17,66,8,0,62,64,64,65,65,64,66,71,65
46400,18,67,8,0,63,64,64,65,66,64,67,71,65
46400,19,67,8,0,63,64,64,66,66,65,67,72,66
46500,10,63,8,0,61,62,62,62,63,62,63,66,60
46500,11,63,8,0,61,62,62,63,63,62,63,67,61
46500,12,64,8,0,61,62,62,63,63,62,64,68,62
46500,13,64,8,0,61,62,63,63,64,63,64,68,62
46500,14,65,8,0,62,63,63,64,64,63,65,69,63
46500,15,65,8,0,62,63,63,64,65,63,65,70,63
46500,16,66,8,0,62,63,64,64,65,64,66,70,64
46500,17,66,8,0,62,64,64,65,65,64,66,71,64
46500,18,67,8,0,63,64,64,65,66,64,67,71,65
46500,19,67,8,0,63,64,64,66,66,65,67,72,66
46600,10,63,8,0,61,62,62,62,63,62,63,66,60
46600,11,63,8,0,61,62,62,63,63,62,63,67,61
46600,12,64,8,0,61,62,62,63,63,62,64,68,62
46600,13,64,8,0,61,62,63,63,64,63,64,68,62
46600,14,65,8,0,62,63,63,64,64,63,65,69,63
46600,15,65,8,0,62,63,63,64,65,63,65,70,63
46600,16,66,8,0,62,63,63,64,65,64,66,70,64
46600,17,66,8,0,62,64,64,65,65,64,66,71,64
46600,18,67,8,0,63,64,64,65,66,64,67,71,65
46600,19,67,8,0,63,64,64,66,66,65,67,72,66
46700,10,63,8,0,61,62,62,62,63,62,63,66,60
46700,11,63,8,0,61,62,62,63,63,62,63,67,61
46700,12,64,8,0,61,62,62,63,63,62,64,68,62
46700,13,64,8,0,61,62,63,63,64,63,64,68,62
46700,14,65,8,0,62,63,63,64,64,63,65,69,63
46700,15,65,8,0,62,63,63,64,65,63,65,69,63
46700,16,66,8,0,62,63,63,64,65,64,66,70,64
46700,17,66,8,0,62,64,64,65,65,64,66,71,64
46700,18,67,8,0,63,64,64,65,66,64,67,71,65
46700,19,67,8,0,63,64,64,66,66,65,67,72,66
46700,20,67,8,0,63,65,65,66,67,65,68,73,66
46800,10,63,8,0,61,62,62,62,63,62,63,66,60
46800,11,63,8,0,61,62,62,63,63,62,63,67,61
46800,12,64,8,0,61,62,62,63,63,62,64,68,62
46800,13,64,8,0,61,62,63,63,64,63,64,68,62
46800,14,65,8,0,62,63,63,64,64,63,65,69,63
46800,15,65,8,0,62,63,63,64,65,63,65,69,63
46800,16,66,8,0,62,63,63,64,65,64,66,70,64
46800,17,66,8,0,62,64,64,65,65,64,66,71,64
46800,18,66,8,0,63,64,64,65,66,64,67,71,65
46800,19,67,8,0,63,64,64,66,66,65,67,72,66
46800,20,67,8,0,63,65,65,66,66,65,68,73,66
46900,10,63,8,0,61,62,62,62,63,62,63,66,60
46900,11,63,8,0,61,62,62,63,63,62,63,67,61
46900,12,64,8,0,61,62,62,63,63,62,64,68,61
46900,13,64,8,0,61,62,63,63,64,63,64,68,62
46900,14,65,8,0,62,63,63,64,64,63,64,69,63
46900,15,65,8,0,62,63,63,64,65,63,65,69,63
46900,16,66,8,0,62,63,63,64,65,64,66,70,64
46900,17,66,8,0,62,64,64,65,65,64,66,71,64
46900,18,66,8,0,63,64,64,65,66,64,66,71,65
46900,19,67,8,0,63,64,64,66,66,65,67,72,66
46900,20,67,8,0,63,65,65,66,66,65,68,73,66
47000,10,63,8,0,61,62,62,62,63,62,63,66,60
47000,11,63,8,0,61,62,62,62,63,62,63,67,61
47000,12,64,8,0,61,62,62,63,63,62,64,68,61
47000,13,64,8,0,61,62,63,63,64,63,64,68,62
47000,14,65,8,0,62,63,63,64,64,63,64,69,63
47000,15,65,8,0,62,63,63,64,65,63,65,69,63
47000,16,66,8,0,62,63,63,64,65,64,65,70,64
47000,17,66,8,0,62,64,64,65,65,64,66,71,64
47000,18,66,8,0,63,64,64,65,66,64,66,71,65
47000,19,67,8,0,63,64,64,66,66,65,67,72,66
47000,20,67,8,0,63,65,65,66,66,65,67,73,66
47100,10,63,8,0,61,62,62,62,63,62,63,66,60
47100,11,63,8,0,61,62,62,62,63,62,63,67,61
47100,12,64,8,0,61,62,62,63,63,62,63,68,61
47100,13,64,8,0,61,62,63,63,64,63,64,68,62
47100,14,65,8,0,62,63,63,64,64,63,64,69,63
47100,15,65,8,0,62,63,63,64,65,63,65,69,63
47100,16,66,8,0,62,63,63,64,65,64,65,70,64
47100,17,66,8,0,62,64,64,65,65,64,66,71,64
47100,18,66,8,0,63,64,64,65,66,64,66,71,65
47100,19,67,8,0,63,64,64,66,66,65,67,72,66
47100,20,67,8,0,63,65,65,66,66,65,67,73,66
47200,10,63,8,0,61,62,62,62,63,62,63,66,60
47200,11,63,8,0,61,62,62,62,63,62,63,67,61
47200,12,64,8,0,61,62,62,63,63,62,63,68,61
47200,13,64,8,0,61,62,62,63,64,63,64,68,62
47200,14,65,8,0,62,63,63,64,64,63,64,69,63
47200,15,65,8,0,62,63,63,64,64,63,65,69,63
47200,16,66,8,0,62,63,63,64,65,64,65,70,64
47200,17,66,8,0,62,64,64,65,65,64,66,71,64
47200,18,66,8,0,63,64,64,65,66,64,66,71,65
47200,19,67,8,0,63,64,64,66,66,65,67,72,65
47200,20,67,8,0,63,65,65,66,66,65,67,73,66
47300,10,63,8,0,61,62,62,62,63,62,62,66,60
47300,11,63,8,0,61,62,62,62,63,62,63,67,61
47300,12,64,8,0,61,62,62,63,63,62,63,68,61
47300,13,64,8,0,61,62,62,63,64,63,64,68,62
47300,14,65,8,0,62,63,63,64,64,63,64,69,63
47300,15,65,8,0,62,63,63,64,64,63,65,69,63
47300,16,66,8,0,62,63,63,64,65,64,65,70,64
47300,17,66,8,0,62,64,64,65,65,64,66,71,64
47300,18,66,8,0,63,64,64,65,66,64,66,71,65
47300,19,67,8,0,63,64,64,65,66,65,67,72,65
47300,20,67,8,0,63,65,65,66,66,65,67,73,66
47400,10,63,8,0,61,62,62,62,63,62,62,66,60
47400,11,63,8,0,61,62,62,62,63,62,63,67,61
47400,12,64,8,0,61,62,62,63,63,62,63,67,61
47400,13,64,8,0,61,62,62,63,64,63,64,68,62
47400,14,65,8,0,62,63,63,64,64,63,64,69,63
47400,15,65,8,0,62,63,63,64,64,63,65,69,63
47400,16,66,8,0,62,63,63,64,65,64,65,70,64
47400,17,66,8,0,62,64,64,65,65,64,66,71,64
47400,18,66,8,0,63,64,64,65,66,64,66,71,65
47400,19,67,8,0,63,64,64,65,66,65,67,72,65
47400,20,67,8,0,63,65,65,66,66,65,67,73,66
47500,10,63,8,0,61,62,62,62,63,62,62,66,60
47500,11,63,8,0,61,62,62,62,63,62,63,67,61
47500,12,64,8,0,61,62,62,63,63,62,63,67,61
47500,13,64,8,0,61,62,62,63,64,63,64,68,62
47500,14,65,8,0,62,63,63,64,64,63,64,69,63
47500,15,65,8,0,62,63,63,64,64,63,65,69,63
47500,16,65,8,0,62,63,63,64,65,64,65,70,64
47500,17,66,8,0,62,64,64,65,65,64,66,71,64
47500,18,66,8,0,63,64,64,65,66,64,66,71,65
47500,19,67,8,0,63,64,64,65,66,65,67,72,65
47500,20,67,8,0,63,65,65,66,66,65,67,72,66
47600,10,63,8,0,61,62,62,62,63,62,62,66,60
47600,11,63,8,0,61,62,62,62,63,62,63,67,61
47600,12,64,8,0,61,62,62,63,63,62,63,67,61
47600,13,64,8,0,61,62,62,63,64,63,64,68,62
47600,14,65,8,0,62,63,63,64,64,63,64,69,63
47600,15,65,8,0,62,63,63,64,64,63,65,69,63
47600,16,65,8,0,62,63,63,64,65,64,65,70,64
47600,17,66,8,0,62,64,64,65,65,64,66,71,64
47600,18,66,8,0,63,64,64,65,66,64,66,71,65
47600,19,67,8,0,63,64,64,65,66,65,67,72,65
47600,20,67,8,0,63,65,65,66,66,65,67,72,66
47700,10,63,8,0,61,62,62,62,63,62,62,66,60
47700,11,63,8,0,61,62,62,62,63,62,63,67,61
47700,12,64,8,0,61,62,62,63,63,62,63,67,61
47700,13,64,8,0,61,62,62,63,64,63,64,68,62
47700,14,65,8,0,62,63,63,64,64,63,64,69,63
47700,15,65,8,0,62,63,63,64,64,63,65,69,63
47700,16,65,8,0,62,63,63,64,65,64,65,70,64
47700,17,66,8,0,62,64,64,65,65,64,66,71,64
47700,18,66,8,0,63,64,64,65,66,64,66,71,65
47700,19,67,8,0,63,64,64,65,66,65,67,72,65
47700,20,67,8,0,63,65,65,66,66,65,67,72,66
47800,10,63,8,0,61,62,62,62,63,62,62,66,60
47800,11,63,8,0,61,62,62,62,63,62,63,67,61
47800,12,64,8,0,61,62,62,63,63,62,63,67,61
47800,13,64,8,0,61,62,62,63,64,63,64,68,62
47800,14,65,8,0,62,63,63,64,64,63,64,69,62
47800,15,65,8,0,62,63,63,64,64,63,65,69,63
47800,16,65,8,0,62,63,63,64,65,64,65,70,64
47800,17,66,8,0,62,64,64,65,65,64,66,70,64
47800,18,66,8,0,63,64,64,65,66,64,66,71,65
47800,19,67,8,0,63,64,64,65,66,64,67,72,65
47800,20,67,8,0,63,65,65,66,66,65,67,72,66
47900,10,63,9,0,61,62,62,62,62,62,62,66,60
47900,11,63,8,0,61,62,62,62,63,62,63,67,61
47900,12,64,8,0,61,62,62,63,63,62,63,67,61
47900,13,64,8,0,61,62,62,63,64,63,64,68,62
47900,14,65,8,0,62,63,63,64,64,63,64,69,62
47900,15,65,8,0,62,63,63,64,64,63,65,69,63
47900,16,65,8,0,62,63,63,64,65,64,65,70,64
47900,17,66,8,0,62,64,64,65,65,64,66,70,64
47900,18,66,8,0,63,64,64,65,66,64,66,71,65
47900,19,67,8,0,63,64,64,65,66,64,67,72,65
47900,20,67,8,0,63,65,65,66,66,65,67,72,66
48000,10,63,9,0,61,62,62,62,62,62,62,66,60
48000,11,63,8,0,61,62,62,62,63,62,63,67,61
48000,12,64,8,0,61,62,62,63,63,62,63,67,61
48000,13,64,8,0,61,62,62,63,64,63,64,68,62
48000,14,65,8,0,62,63,63,64,64,63,64,69,62
48000,15,65,8,0,62,63,63,64,64,63,65,69,63
48000,16,65,8,0,62,63,63,64,65,64,65,70,64
48000,17,66,8,0,62,64,64,65,65,64,66,70,64
48000,18,66,8,0,62,64,64,65,66,64,66,71,65
48000,19,67,8,0,63,64,64,65,66,64,67,72,65
48000,20,67,8,0,63,65,65,66,66,65,67,72,66
48100,10,63,9,0,61,62,62,62,62,62,62,66,60
48100,11,63,8,0,61,62,62,62,63,62,63,67,61
48100,12,64,8,0,61,62,62,63,63,62,63,67,61
48100,13,64,8,0,61,62,62,63,64,63,64,68,62
48100,14,65,8,0,62,63,63,64,64,63,64,69,62
48100,15,65,8,0,62,63,63,64,64,63,65,69,63
48100,16,65,8,0,62,63,63,64,65,64,65,70,64
48100,17,66,8,0,62,64,64,65,65,64,66,70,64
48100,18,66,8,0,62,64,64,65,66,64,66,71,65
48100,19,67,8,0,63,64,64,65,66,64,67,72,65
48100,20,67,8,0,63,65,65,66,66,65,67,72,66
48200,10,63,9,0,61,61,62,62,62,62,62,66,60
48200,11,63,8,0,61,62,62,62,63,62,63,67,61
48200,12,64,8,0,61,62,62,63,63,62,63,67,61
48200,13,64,8,0,61,62,62,63,64,63,64,68,62
48200,14,65,8,0,62,63,63,64,64,63,64,69,62
48200,15,65,8,0,62,63,63,64,64,63,65,69,63
48200,16,65,8,0,62,63,63,64,65,64,65,70,64
48200,17,66,8,0,62,63,64,65,65,64,66,70,64
48200,18,66,8,0,62,64,64,65,66,64,66,71,65
48200,19,67,8,0,63,64,64,65,66,64,67,72,65
48200,20,67,8,0,63,65,65,66,66,65,67,72,66
48300,10,63,9,0,61,61,62,62,62,62,62,66,60
48300,11,63,8,0,61,62,62,62,63,62,63,67,61
48300,12,64,8,0,61,62,62,63,63,62,63,67,61
48300,13,64,8,0,61,62,62,63,64,63,64,68,62
48300,14,65,8,0,62,63,63,64,64,63,64,69,62
48300,15,65,8,0,62,63,63,64,64,63,65,69,63
48300,16,65,8,0,62,63,63,64,65,64,65,70,64
48300,17,66,8,0,62,63,64,65,65,64,66,70,64
48300,18,66,8,0,62,64,64,65,65,64,66,71,65
48300,19,67,8,0,63,64,64,65,66,64,67,72,65
48300,20,67,8,0,63,64,65,66,66,65,67,72,66
48400,10,63,9,0,61,61,62,62,62,62,62,66,60
48400,11,63,8,0,61,62,62,62,63,62,63,67,61
48400,12,64,8,0,61,62,62,63,63,62,63,67,61
48400,13,64,8,0,61,62,62,63,64,63,64,68,62
48400,14,65,8,0,62,63,63,63,64,63,64,69,62
48400,15,65,8,0,62,63,63,64,64,63,65,69,63
48400,16,65,8,0,62,63,63,64,65,64,65,70,64
48400,17,66,8,0,62,63,64,65,65,64,66,70,64
48400,18,66,8,0,62,64,64,65,65,64,66,71,65
48400,19,67,8,0,63,64,64,65,66,64,67,72,65
48400,20,67,8,0,63,64,65,66,66,65,67,72,66
48500,10,63,9,0,61,61,62,62,62,62,62,66,60
48500,11,63,8,0,61,62,62,62,63,62,63,67,61
48500,12,64,8,0,61,62,62,63,63,62,63,67,61
48500,13,64,8,0,61,62,62,63,64,63,64,68,62
48500,14,65,8,0,62,63,63,63,64,63,64,69,62
48500,15,65,8,0,62,63,63,64,64,63,65,69,63
48500,16,65,8,0,62,63,63,64,65,64,65,70,64
48500,17,66,8,0,62,63,64,65,65,64,66,70,64
48500,18,66,8,0,62,64,64,65,65,64,66,71,65
48500,19,67,8,0,63,64,64,65,66,64,67,72,65
48500,20,67,8,0,63,64,65,66,66,65,67,72,66
48600,10,63,9,0,61,61,62,62,62,62,62,66,60
48600,11,63,8,0,61,62,62,62,63,62,63,67,61
48600,12,64,8,0,61,62,62,63,63,62,63,67,61
48600,13,64,8,0,61,62,62,63,64,63,64,68,62
48600,14,64,8,0,62,63,63,63,64,63,64,69,62
48600,15,65,8,0,62,63,63,64,64,63,65,69,63
48600,16,65,8,0,62,63,63,64,65,63,65,70,64
48600,17,66,8,0,62,63,64,65,65,64,66,70,64
48600,18,66,8,0,62,64,64,65,65,64,66,71,65
48600,19,67,8,0,63,64,64,65,66,64,67,72,65
48600,20,67,8,0,63,64,65,66,66,65,67,72,66
48700,10,63,9,0,61,61,62,62,62,62,62,66,60
48700,11,63,8,0,61,62,62,62,63,62,63,67,61
48700,12,64,8,0,61,62,62,63,63,62,63,67,61
48700,13,64,8,0,61,62,62,63,64,63,64,68,62
48700,14,64,8,0,62,63,63,63,64,63,64,68,62
48700,15,65,8,0,62,63,63,64,64,63,65,69,63
48700,16,65,8,0,62,63,63,64,65,63,65,70,63
48700,17,66,8,0,62,63,64,65,65,64,66,70,64
48700,18,66,8,0,62,64,64,65,65,64,66,71,65
48700,19,67,8,0,63,64,64,65,66,64,67,72,65
48700,20,67,8,0,63,64,65,66,66,65,67,72,66
48800,10,63,9,0,61,61,62,62,62,62,62,66,60
48800,11,63,8,0,61,62,62,62,63,62,63,67,61
48800,12,64,8,0,61,62,62,63,63,62,63,67,61
48800,13,64,8,0,61,62,62,63,64,63,64,68,62
48800,14,64,8,0,62,63,63,63,64,63,64,68,62
48800,15,65,8,0,62,63,63,64,64,63,65,69,63
48800,16,65,8,0,62,63,63,64,65,63,65,70,63
48800,17,66,8,0,62,63,64,65,65,64,66,70,64
48800,18,66,8,0,62,64,64,65,65,64,66,71,65
48800,19,67,8,0,63,64,64,65,66,64,67,71,65
48800,20,67,8,0,63,64,65,66,66,65,67,72,66
48900,10,63,9,0,61,61,62,62,62,62,62,66,60
48900,11,63,8,0,61,62,62,62,63,62,63,67,61
48900,12,64,8,0,61,62,62,63,63,62,63,67,61
48900,13,64,8,0,61,62,62,63,64,63,64,68,62
48900,14,64,8,0,62,63,63,63,64,63,64,68,62
48900,15,65,8,0,62,63,63,64,64,63,65,69,63
48900,16,65,8,0,62,63,63,64,65,63,65,70,63
48900,17,66,8,0,62,63,64,65,65,64,66,70,64
48900,18,66,8,0,62,64,64,65,65,64,66,71,65
48900,19,67,8,0,63,64,64,65,66,64,67,71,65
48900,20,67,8,0,63,64,65,66,66,65,67,72,66
48900,21,67,8,0,63,65,65,66,67,65,68,73,66
49000,10,63,9,0,61,61,62,62,62,62,62,66,60
49000,11,63,8,0,61,62,62,62,63,62,63,67,61
49000,12,64,8,0,61,62,62,63,63,62,63,67,61
49000,13,64,8,0,61,62,62,63,64,63,64,68,62
49000,14,64,8,0,62,63,63,63,64,63,64,68,62
49000,15,65,8,0,62,63,63,64,64,63,65,69,63
49000,16,65,8,0,62,63,63,64,65,63,65,70,63
49000,17,66,8,0,62,63,64,65,65,64,66,70,64
49000,18,66,8,0,62,64,64,65,65,64,66,71,65
49000,19,67,8,0,63,64,64,65,66,64,67,71,65
49000,20,67,8,0,63,64,65,66,66,65,67,72,66
49000,21,67,8,0,63,65,65,66,67,65,68,73,66
49100,10,63,9,0,61,61,62,62,62,62,62,66,60
49100,11,63,8,0,61,62,62,62,63,62,63,67,61
49100,12,64,8,0,61,62,62,63,63,62,63,67,61
49100,13,64,8,0,61,62,62,63,64,63,64,68,62
49100,14,64,8,0,62,63,63,63,64,63,64,68,62
49100,15,65,8,0,62,63,63,64,64,63,65,69,63
49100,16,65,8,0,62,63,63,64,65,63,65,70,63
49100,17,66,8,0,62,63,64,65,65,64,66,70,64
49100,18,66,8,0,62,64,64,65,65,64,66,71,65
49100,19,67,8,0,63,64,64,65,66,64,67,71,65
49100,20,67,8,0,63,64,65,66,66,65,67,72,66
49100,21,67,8,0,63,65,65,66,67,65,68,73,66
49200,10,63,9,0,61,61,62,62,62,62,62,66,60
49200,11,63,8,0,61,62,62,62,63,62,63,67,61
49200,12,64,8,0,61,62,62,63,63,62,63,67,61
49200,13,64,8,0,61,62,62,63,64,62,64,68,62
49200,14,64,8,0,62,63,63,63,64,63,64,68,62
49200,15,65,8,0,62,63,63,64,64,63,65,69,63
49200,16,65,8,0,62,63,63,64,65,63,65,70,63
49200,17,66,8,0,62,63,64,65,65,64,66,70,64
49200,18,66,8,0,62,64,64,65,65,64,66,71,64
49200,19,67,8,0,63,64,64,65,66,64,67,71,65
49200,20,67,8,0,63,64,64,66,66,65,67,72,66
49200,21,67,8,0,63,65,65,66,66,65,68,73,66
49300,10,63,9,0,61,61,62,62,62,62,62,66,60
49300,11,63,8,0,61,62,62,62,63,62,63,67,61
49300,12,64,8,0,61,62,62,63,63,62,63,67,61
49300,13,64,8,0,61,62,62,63,64,62,64,68,62
49300,14,64,8,0,62,63,63,63,64,63,64,68,62
49300,15,65,8,0,62,63,63,64,64,63,65,69,63
49300,16,65,8,0,62,63,63,64,65,63,65,70,63
49300,17,66,8,0,62,63,64,65,65,64,66,70,64
49300,18,66,8,0,62,64,64,65,65,64,66,71,64
49300,19,66,8,0,63,64,64,65,66,64,67,71,65
49300,20,67,8,0,63,64,64,66,66,65,67,72,66
49300,21,67,8,0,63,65,65,66,66,65,67,73,66
49400,10,63,9,0,61,61,62,62,62,62,62,66,60
49400,11,63,8,0,61,62,62,62,63,62,63,67,61
49400,12,64,8,0,61,62,62,63,63,62,63,67,61
49400,13,64,8,0,61,62,62,63,63,62,64,68,62
49400,14,64,8,0,62,63,63,63,64,63,64,68,62
